title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
传媒项目经理/影视项目经理/媒介项目经理,宁波,传媒,大专,3-5年,"[""\u4f9b\u5e94\u5546\u8d44\u6e90"", ""\u5f71\u89c6\u5a92\u4f53\u827a\u672f\u6587\u5316\u4f20\u64ad"", ""\u6d3b\u52a8/\u89c6\u9891""]","[6000, 9000]",0薪,"[""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5e74\u7ec8\u5956"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e26\u85aa\u5e74\u5047"", ""\u4e94\u9669\u4e00\u91d1""]",人事,周女士,0,派星文化,"https://img.bosszhipin.com/beijin/upload/com/logo/20200527/0e4cc6a50c615af0913ba96540e8b41b25302a1f310e19c1e194b6fde7fd8def.jpg?x-oss-process=image/resize,w_100,limit_0",广播/影视,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/bc3c45bd38fa89081HV509i5EVJU.html?lid=4VpzutpmPSF.search.207&securityId=HBG1dow30IN9J-h1iA9lf0Kt69DjM1UheK0-wfjTd2JfZZ8Itq7mZVLJkZ1CwovfAai2Nk2HYFq0akjt1-QUs6jVhxiSOXmkl3pPfHhj-_91j6OqzYI~&sessionId=,https://www.zhipin.com/gongsi/c95062c82ad1b42b0HFz3d66GA~~.html,
电影传媒项目顾问,广州,传媒,学历不限,经验不限,"[""\u7535\u5f71""]","[8000, 10000]",0薪,"[""\u7ee9\u6548\u5956\u91d1"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5168\u52e4\u5956"", ""\u5e26\u85aa\u5e74\u5047"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u8282\u65e5\u798f\u5229"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u5458\u5de5\u65c5\u6e38"", ""\u751f\u65e5\u798f\u5229"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5e95\u85aa\u52a0\u63d0\u6210""]",HR,张先生,0,星易传媒,"https://img.bosszhipin.com/beijin/upload/com/logo/20221109/7b5b554d84f9729c5b6d087396fc5d51553f2647ae941830fbac8661f4bd59a644ffa7ff47ce8ab9.png?x-oss-process=image/resize,w_100,limit_0",广播/影视,未融资,"[20, 99]",https://www.zhipin.com/job_detail/6673a370b9ed301b1HZ83dm4GVJY.html?lid=4VpzutpmPSF.search.208&securityId=IEQjOHutKK8tw-51VumZ6mD5pqBp_JNklANw5RMwmj9DBl8MHLD3kzmigaCRsWUErkoOK_yvUXM49-KZ9KeEKDQXJAu9oUARIf9Ql7aHUQFWaWCk0V3d&sessionId=,https://www.zhipin.com/gongsi/72a0ace8da3583a41Xd909y0EFA~.html,天河区
无忧传媒直招主播,长沙,传媒,学历不限,经验不限,"[""\u6296\u97f3"", ""\u5a31\u4e50\u624d\u827a"", ""\u60c5\u611f\u804a\u5929"", ""\u5168\u804c\u517c\u804c\u5747\u53ef""]","[5000, 10000]",0薪,"[""\u5e95\u85aa\u52a0\u63d0\u6210""]",运营组长,邓先生,0,浙江无忧娱乐有限公司,"https://c-res.zhipin.com/jrs/371b96ecab16d3f1583c60ba70724600.jpg?x-oss-process=image/resize,w_100,limit_0",广播/影视,未融资,"[1000, 9999]",https://www.zhipin.com/job_detail/c6fecae7c74f39221Hd82d25F1NX.html?lid=4VpzutpmPSF.search.209&securityId=ogyIBHphnvYs8-Y1QsBCAwnS0N1Ptj0pi6M2tQ4IpsKqgeJpAQYdGTeWSgaytciXjaEsHSPWUBFRumJjnq6evlhLjgvkG9QVhr3urOeX8QViAhvZmRQ~&sessionId=,https://www.zhipin.com/gongsi/62fdfba6c317cee91HV609S5EFM~.html,芙蓉区
传媒专业播音老师,庆阳,传媒,本科,1-3年,"[""\u6559\u5e08"", ""\u96c6\u4f53\u6388\u8bfe"", ""\u6559\u80b2\u57f9\u8bad""]","[10000, 11000]",0薪,"[""\u5de5\u9f84\u5956"", ""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u5458\u5de5\u65c5\u6e38"", ""\u7ee9\u6548\u5956\u91d1"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u5168\u52e4\u5956"", ""\u901a\u8baf\u8865\u8d34""]",法人代表,李女士,0,水木年华,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,天使轮,"[0, 20]",https://www.zhipin.com/job_detail/d2ee6bd2e95589fa3nF929-_EFM~.html?lid=4VpzutpmPSF.search.210&securityId=rfohiuOWnDJYq-O19PAbMqSJTRtqGpsdrInCZG9dfnMz3sNh5Zm49yuasNTNOrybCFrZXCwga8lClBjcSXs_JBC86HhIlOGqp_b0cganqhqIrQCLDKw~&sessionId=,https://www.zhipin.com/gongsi/aaafcff4aa6164691nV509S5F1M~.html,西峰区
传媒专业播音老师,庆阳,传媒,本科,1-3年,"[""\u6559\u5e08"", ""\u96c6\u4f53\u6388\u8bfe"", ""\u6559\u80b2\u57f9\u8bad""]","[10000, 11000]",0薪,"[""\u5de5\u9f84\u5956"", ""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u5458\u5de5\u65c5\u6e38"", ""\u7ee9\u6548\u5956\u91d1"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u5168\u52e4\u5956"", ""\u901a\u8baf\u8865\u8d34""]",法人代表,李女士,0,水木年华,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,天使轮,"[0, 20]",https://www.zhipin.com/job_detail/d2ee6bd2e95589fa3nF929-_EFM~.html?lid=4VoUpbnRCbK.search.211&securityId=hizcHl_rg4L0W-Y1db2A8oHPGlfJHTwmkOmiPNm-gd2pFXWSl1m3L7NO80QJu00E0E-r_YoexS8NNvCf8wW4qQ6VLlJuDbbt85J6bt8eTuFvYdT6ptg~&sessionId=,https://www.zhipin.com/gongsi/aaafcff4aa6164691nV509S5F1M~.html,西峰区
其他传媒职位,焦作,传媒,学历不限,经验不限,"[""\u4e3b\u64ad\u6587\u6848\u89c6\u9891\u5236\u4f5c\u62cd\u6444""]","[1000, 2000]",0薪,无,传媒负责人,靳女士,0,世合图传媒公司,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",社交网络与媒体,未融资,"[0, 20]",https://www.zhipin.com/job_detail/5454e36306f350b71HR82d6-GVpW.html?lid=4VoUpbnRCbK.search.212&securityId=UAGTaW_zjPkV4-u1U80usfKCoYjMGWtZkgyWqoJtG41EKgVRUhpvAtwlVFHaiyq2OxpfPD5vhmCFDsnfpzkux4_mxidKPaYsS2QW6IHpGRpQkHYgZ2z5&sessionId=,https://www.zhipin.com/gongsi/601a52110ace42a91X1y2Ny4EFA~.html,解放区
包吃传媒公司人事专员,衡阳,传媒,大专,1年以内,"[""\u7ee9\u6548\u7ba1\u7406"", ""\u4eba\u529b\u8d44\u6e90\u7ba1\u7406\u5e08\u4e00\u7ea7"", ""\u5458\u5de5\u5173\u7cfb""]","[2000, 4000]",0薪,"[""\u5458\u5de5\u65c5\u6e38"", ""\u8282\u65e5\u798f\u5229"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5168\u52e4\u5956"", ""\u5e74\u7ec8\u5956"", ""\u5305\u5403""]",行政主管,杨女士,0,捷思文化传媒有限公司,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160912/500f23eb25c71313421760693ce47ab2af5165f03bb16ec5bcfcbf1daf0a5a41.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/28f73a0cfd88f10f03F90tS0FVo~.html?lid=4VoUpbnRCbK.search.213&securityId=CzYCeCoZmHRmw-J1EiK-H3OFgENVLSl9metBDhvTiNl1SK-C4izOdg7jdPq-ssBOVfCJiUwEQW75XuWeR223bHtkJA2QhM1sQhY4U-849brmUJU~&sessionId=,https://www.zhipin.com/gongsi/de9f8227e97161f31HJ70968.html,石鼓区
社区传媒专员 (MJ004412),佛山,传媒,大专,经验不限,"[""\u793e\u533a\u6570\u636e\u5206\u6790"", ""\u7b56\u5212\u793e\u533a\u6d3b\u52a8""]","[4000, 6000]",0薪,"[""\u4ea4\u901a\u8865\u52a9"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u4f53\u68c0"", ""\u5e26\u85aa\u5e74\u5047"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u901a\u8baf\u8865\u8d34"", ""\u5e74\u7ec8\u5956"", ""\u5305\u5403"", ""\u4e94\u9669\u4e00\u91d1"", ""\u4f4f\u623f\u8865\u8d34"", ""\u9910\u8865"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u8282\u65e5""]",人力资源主任,刘女士,0,碧桂园服务集团,"https://img.bosszhipin.com/beijin/upload/com/logo/20210401/9f669e1a40362010129864c3a04a8d65276a730d0d669068c28cb55dede7f535.jpg?x-oss-process=image/resize,w_100,limit_0",物业管理,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/c3ac3fe03d65fece1XB92921FlpW.html?lid=4VoUpbnRCbK.search.214&securityId=vt1yENJkrpTHP-n1yR4v9BNVoMRvxu_KV1ARtu82EanFQ9UsSsmPwFnZnljCxaA6f4WLdnXnFsuF2KepoN0CaLYWqhyJ0IctRy3hKb-7qmg6dWdpSg~~&sessionId=,https://www.zhipin.com/gongsi/f3f15113e751ec0933R53dS6GA~~.html,顺德区
广告传媒市场推广,无锡,传媒,大专,1-3年,"[""\u5e7f\u544a"", ""\u5e7f\u64ad\u7535\u89c6"", ""\u5ba3\u4f20\u7247"", ""\u62db\u6807""]","[4000, 8000]",0薪,"[""\u8282\u65e5\u798f\u5229"", ""\u5e26\u85aa\u5e74\u5047"", ""\u901a\u8baf\u8865\u8d34"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u9910\u8865"", ""\u4ea4\u901a\u8865\u52a9"", ""\u52a0\u73ed\u8865\u52a9"", ""\u4e94\u9669\u4e00\u91d1"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5168\u52e4\u5956""]",人事经理,朱女士,0,舜瀚传媒,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20201111/2b59a8166b36807f72962e251fb6b31d531e34d7af72f38b88b53e62e3412c38_s.jpg?x-oss-process=image/resize,w_100,limit_0",广播/影视,D轮及以上,"[20, 99]",https://www.zhipin.com/job_detail/4d0ce4878cd1f3711nRz3dy8FFFT.html?lid=4VoUpbnRCbK.search.215&securityId=3RRxKCvisNcJ1-21WNcyCFUD1T_36Lg-IDCP87nbaKS81qqk_wvWEbJsIQcA6UjTpRXhlfO5vEZjuRnPI5lQirEQ-UTZloJp0gvzW1Lmv9veisNMtA~~&sessionId=,https://www.zhipin.com/gongsi/0a559bef35c025360n150t-4FQ~~.html,梁溪区
会展传媒三维设计师,南宁,传媒,大专,1-3年,"[""\u4f01\u4e1a\u4ea7\u54c1\u5c55\u5385"", ""\u4f1a\u5c55\u4e34\u5c55"", ""\u827a\u672f\u54c1\u5c55\u89c8\u9986"", ""AutoCAD"", """", """", """", """", """", """"]","[3000, 5000]",0薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5458\u5de5\u65c5\u6e38"", ""\u8282\u65e5\u798f\u5229"", ""\u52a0\u73ed\u8865\u52a9"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u5e74\u7ec8\u5956"", ""\u4ea4\u901a\u8865\u52a9""]",项目管理人,黎女士,0,红潮,"https://img.bosszhipin.com/beijin/upload/com/logo/20220304/7b5b554d84f9729cd3b2e37b8dee4237c550565c61bd6b024eb383e18b9d2191fcea5d440d7b9707.png?x-oss-process=image/resize,w_100,limit_0",广告/公关/会展,未融资,"[0, 20]",https://www.zhipin.com/job_detail/e80f5713bedffc0b1HR70tu4F1tT.html?lid=4VoUpbnRCbK.search.216&securityId=FogD26HBwCep3-e1qWUavlSt7GtyVS5Fl4qQUT-uzysKMC-TTY7LeolAnFm_B5TZHIvYHHrfdeZ-cAlGN-CVkVcgRFdG5v5a7XS_gYhksT6O6gFx38Q~&sessionId=,https://www.zhipin.com/gongsi/cfb376dec15d84031XR53tS4EFU~.html,青秀区
传媒专业老师,恩施土家族苗族自治州,传媒,本科,1-3年,"[""\u64ad\u97f3\uff0c\u7f16\u5bfc\uff0c\u8868\u6f14\u4e13\u4e1a""]","[5000, 6000]",0薪,无,招聘者,杨先生,0,华立艺考,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,未融资,"[20, 99]",https://www.zhipin.com/job_detail/51b2bb72cfd398d41nB539S_GFVW.html?lid=4VoUpbnRCbK.search.217&securityId=pNgn98itcpBGa-B1N583Ml6SXULhuWjE52x3CxAOgwQKAUHmcsz1L4tXAxQ5klzz58lwWTygl5pO1dUoA0dumIrG2cOCx8eH7TDHeRXImiBiZV6PayLh&sessionId=,https://www.zhipin.com/gongsi/859efd74bf5fadb51nZ92d29EVY~.html,
传媒销售经理,忻州,传媒,学历不限,1-3年,"[""\u623f\u5730\u4ea7\u9500\u552e\u7ecf\u9a8c"", ""\u7535\u8bdd\u9500\u552e\u7ecf\u9a8c"", ""\u91d1\u878d\u4ea7\u54c1\u9500\u552e\u7ecf\u9a8c"", ""\u4f01\u4e1a\u670d\u52a1"", """", """", """", """", """", """", """", """"]","[10000, 11000]",0薪,无,招聘者,杨先生,0,忻州市忻府区城南...,"https://img.bosszhipin.com/beijin/upload/com/logo/20220704/7b5b554d84f9729c93b85cd1eff456319ffceb5217d7a50481764e0a71e32ddc50543a2cbebc8267.jpg?x-oss-process=image/resize,w_100,limit_0",广播/影视,未融资,"[20, 99]",https://www.zhipin.com/job_detail/1c8b9252491b880f1Hd72t60EFNU.html?lid=4VoUpbnRCbK.search.218&securityId=3Rk2wfliwG42R-B1RVo5Kf9cMInnZ6U-AT9fZpqfCCxXpF9iZqX7f0-7IBiUe95qxp8QnCvHX1zY-f2mCNtGKe-SXcPXMccGSehAbqMojaLDrDWU4Rpy&sessionId=,https://www.zhipin.com/gongsi/148c9303791890371XV-3tm_ElI~.html,忻府区
传媒销售经理,秦皇岛,传媒,学历不限,经验不限,"[""\u7ebf\u4e0b/\u6237\u5916\u5e7f\u544a"", ""\u6237\u5916\u5a92\u4ecb"", ""\u62a5\u7eb8/\u6742\u5fd7/\u7535\u89c6\u5e7f\u544a\u9500\u552e\u7ecf\u9a8c"", """", """", """", """"]","[4000, 8000]",0薪,"[""\u5e74\u7ec8\u5956"", ""\u5168\u52e4\u5956"", ""\u4e94\u9669"", ""\u8282\u65e5\u798f\u5229""]",商务经理,赵女士,0,河北玄通智能,"https://img.bosszhipin.com/beijin/upload/com/logo/20210306/c5a6769b68d99cb87e1db142a3341e15dea533d32f02948b4f06a7a9d6e55d5d.png?x-oss-process=image/resize,w_100,limit_0",其他行业,未融资,"[20, 99]",https://www.zhipin.com/job_detail/be62cb5fad832a5d1XF4096-ElRT.html?lid=4VoUpbnRCbK.search.219&securityId=5sLMzxoQL5Bxc-z1_g4k41FQ2YzCsvxO7CeTWAF4fAWaIKUsoCg1AoG6h2q76A6eqE7IDuLMf4jVC8uOn8sobfgDhLZ4pLBMVTE3G-T4Jp6hboPrs4JJ&sessionId=,https://www.zhipin.com/gongsi/e1d870fd769eeb501nV82du4EVM~.html,海港区
广告传媒代表,长春,传媒,学历不限,经验不限,"[""\u7535\u8bdd\u9500\u552e""]","[5000, 6000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5168\u52e4\u5956"", ""\u901a\u8baf\u8865\u8d34"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38"", ""\u7ee9\u6548\u5956\u52b1"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669""]",人事,张女士,0,世豪传媒,"https://img.bosszhipin.com/beijin/upload/com/logo/20201031/27910c2a9583c233ee115c68669018fd64bec2e40b317936a020de60d383b76e.png?x-oss-process=image/resize,w_100,limit_0",广告/公关/会展,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/aa2e6d0050f4f4691X172tS_ElBQ.html?lid=4VoUpbnRCbK.search.220&securityId=qYU9ipgrYMXmP-y1hQmnYjt1GdIq0qxcajhPEKp_bJMIgqiZFhIh0LlN5lknvxVmCK5AoPJdtjG1xO_GjP8_wV7192H9M8ayFJeeyY61uYC3tPW1D_c~&sessionId=,https://www.zhipin.com/gongsi/d8e2e38cf426331c33J62ty-GQ~~.html,朝阳区
传媒投标专员,杭州,传媒,学历不限,1-3年,"[""\u5f71\u89c6\u4f20\u5a92""]","[6000, 7000]",0薪,"[""\u5b9a\u671f\u4f53\u68c0"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5e95\u85aa\u52a0\u63d0\u6210""]",HR,王女士,0,两个人影视,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230227/7bf6f160950405e9e86d8af609350c4ed9fc6b5a13be5579b0596dc3582f6098d7576f9288caab31.jpg?x-oss-process=image/resize,w_100,limit_0",广播/影视,未融资,"[0, 20]",https://www.zhipin.com/job_detail/71cdca2a87a01f471HVy2d--FVVY.html?lid=4VoUpbnRCbK.search.221&securityId=kkSHx2vo77CBk-p1wL3oixij2YCXjwINFZA1zZoLCpnpx-6cS1GSpOd1Bl7ywjgumSl99oBJiJAJ4mS6XeMnFd27TFwDVNXNK3Gi_4LuV2QsZo4jV8Y~&sessionId=,https://www.zhipin.com/gongsi/c7262377ddf634e11XVz2Ni_Fls~.html,拱墅区
传媒艺考讲师,荆门,传媒,本科,经验不限,"[""\u827a\u8003\u57f9\u8bad"", ""\u827a\u672f"", ""\u5168\u804c"", ""\u517c\u804c"", ""\u5168\u804c\u517c\u804c\u5747\u53ef"", ""\u9ad8\u4e2d\u6559\u80b2""]","[3000, 8000]",0薪,"[""\u5168\u52e4\u5956"", ""\u80a1\u7968\u671f\u6743"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5e26\u85aa\u5e74\u5047"", ""\u8282\u65e5\u798f\u5229"", ""\u5e74\u7ec8\u5956"", ""\u5458\u5de5\u65c5\u6e38""]",HR人事主管,李先生,0,金话筒艺术培训,"https://img.bosszhipin.com/beijin/upload/com/logo/20220827/7b5b554d84f9729c361b5155d5ac6bc94198c17e58950045fd3915d523f09cbdbc2d5707e0f9201b.jpg?x-oss-process=image/resize,w_100,limit_0",培训/辅导机构,未融资,"[0, 20]",https://www.zhipin.com/job_detail/540322d0e36130c31XRz3Nq0EFNQ.html?lid=4VoUpbnRCbK.search.222&securityId=UsGuUqqz_UDl9-m1cD-D1du8mH5t6ECKyFyBGzdjLieDiTtkhJt49K9U8tE7cgEQF47jlgMDKLlI5fFBGsbyzclQy1-MI4qgw36RrSvAc_uCMY22rfey&sessionId=,https://www.zhipin.com/gongsi/41824446ac6780261XR43Nq0GFA~.html,东宝区
传媒运营专员,阳江,传媒,本科,1年以内,"[""\u4e13\u4e1a\u62cd\u6444"", ""\u540e\u671f\u526a\u8f91"", ""\u5fae\u4fe110\u4e07+\u9605\u8bfb"", ""\u77ed\u89c6\u9891\u8fd0\u8425"", """", """", """", """"]","[4000, 8000]",0薪,"[""\u901a\u8baf\u8865\u8d34"", ""\u7ee9\u6548\u5956\u91d1"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u5bbf\u820d\u6709\u7a7a\u8c03"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5168\u52e4\u5956"", ""\u6709\u65e0\u7ebf\u7f51"", ""\u5e74\u7ec8\u5956"", ""\u5305\u4f4f"", ""\u5305\u5403""]",运营总监,罗先生,0,超梦减肥训练营,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",文化艺术/娱乐,未融资,"[0, 20]",https://www.zhipin.com/job_detail/79c7ee9c1748bbb51HV-3tS-E1FY.html?lid=4VoUpbnRCbK.search.223&securityId=Md0WkS1GPzYaU-G1cIEzSBbjdC7xdvzV7p0NwK_By04Vg-9G0V8uwnfpzTYuqvhEmAV46on0jsZDbgWmO5a7Jvk6L0orKutumGNLoHIHyoirYRog3Cwf&sessionId=,https://www.zhipin.com/gongsi/d1d68f460e6df4701HRy2tm8F1E~.html,
传媒营销经理,玉林,传媒,中专/中技,1-3年,"[""\u56e2\u961f\u7ba1\u7406\u7ecf\u9a8c"", ""\u7b56\u5212\u70ed\u70b9\u4e8b\u4ef6"", ""\u4e13\u4e1a\u811a\u672c"", ""\u77ed\u89c6\u9891\u8fd0\u8425""]","[6000, 10000]",0薪,"[""\u52a0\u73ed\u8865\u52a9"", ""\u5168\u52e4\u5956"", ""\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa"", ""\u8282\u5047\u65e5\u52a0\u73ed\u8d39"", ""\u610f\u5916\u9669""]",招商部经理,张先生,0,画音书,"https://img.bosszhipin.com/beijin/upload/com/logo/20221026/7b5b554d84f9729ca470e9d2c69787ec9c0f39e1241d423509f0c0819d40fe4d82596d226f0ae650.png?x-oss-process=image/resize,w_100,limit_0",餐饮,未融资,"[20, 99]",https://www.zhipin.com/job_detail/b73a0eca5d3a0df81Hd509m_FlRX.html?lid=4VoUpbnRCbK.search.224&securityId=dkDK1znLQMBvS-w1t37V_t3Kz6Xt9gMqLVmUN6LzapYCMBsRRAyE9ws2FgMOnV2lhVIcX_xtVEFKP5leAKabVTX8-hivqpwdCb-nchRU98_z4X4FKPvt&sessionId=,https://www.zhipin.com/gongsi/7bab7021007e9e2a1nJ-39W8GFo~.html,玉州区
市场传媒协调员,福州,传媒,大专,1年以内,"[""\u4e00\u822c\u4f01\u4e1a\uff08\u7532\u65b9\uff09"", ""\u95e8\u6237\u7f51\u7ad9"", ""\u5e73\u9762\u5a92\u4f53"", ""\u5a92\u4ecb\u5408\u4f5c"", """", """", """", """"]","[3000, 4000]",0薪,"[""\u5e26\u85aa\u5e74\u5047"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5305\u5403"", ""\u8282\u65e5\u798f\u5229"", ""\u5e74\u7ec8\u5956""]",招聘经理,高女士,0,福州中庚聚龙酒店,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",酒店/民宿,未融资,"[100, 499]",https://www.zhipin.com/job_detail/8f339f6791676cd11nN50ty6F1RW.html?lid=4VoUpbnRCbK.search.225&securityId=nrarKnqtjEqvn-O1iQiWswyI43QFiW3pNzgh8a3Il3lsk_sJi8MaKJPt3ECWdshaJ38NIAyVhWRV7jcP6ZdHVc7WMLHsCG8_RjVfO0WFFKWPNWEEExI~&sessionId=,https://www.zhipin.com/gongsi/651b5cbb4b33e0403nV93t60EA~~.html,仓山区
影视传媒销售,苏州,传媒,大专,1-3年,"[""\u4f01\u4e1a\uff08To B\uff09"", ""\u5bf9\u4f01\u4e1a/\u673a\u6784\uff08To B\uff09\u9500\u552e\u7ecf\u9a8c"", ""\u9762\u9500/\u964c\u62dc\u7ecf\u9a8c"", """", """", """", """", """", """", """", """", """"]","[8000, 12000]",0薪,"[""\u514d\u8d39\u73ed\u8f66"", ""\u5168\u52e4\u5956"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5e26\u85aa\u5e74\u5047"", ""\u591c\u73ed\u8865\u52a9"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e74\u7ec8\u5956"", ""\u4f4f\u623f\u8865\u8d34"", ""\u9910\u8865"", ""\u901a\u8baf\u8865\u8d34"", ""\u52a0\u73ed\u8865\u52a9"", ""\u7ee9\u6548\u5956\u91d1"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u80a1\u7968\u671f\u6743"", ""\u4f01\u4e1a\u5e74\u91d1"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38""]",商务总监,季先生,0,烈火视觉,"https://img.bosszhipin.com/beijin/upload/com/logo/20240412/7b5b554d84f9729cccbaef0579094758d8cb24ab3c90906e7e97f6030eb5fb4edb68173dc8a4dd20.jpg.webp?x-oss-process=image/resize,w_100,limit_0",广播/影视,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/5df2c91712195a1e1XZ_3tS6GVdX.html?lid=4VoUpbnRCbK.search.226&securityId=sFnI2t-1ixaq3-t1K0G77XhnKNpXIAOKBnR5EipB8WQB7JBJv6OP2flCPgIPvbB8qGA1FetwMGCwExB_4gtgyeyX4m0NFUpXfLTLxbn5MwNQL19PLw~~&sessionId=,https://www.zhipin.com/gongsi/6b1ac3cb7d694c040nxz3dm0FQ~~.html,吴中区
传媒项目经理,北京,传媒,大专,3-5年,"[""\u4e59\u65b9\u7ecf\u9a8c""]","[10000, 15000]",0薪,"[""\u5458\u5de5\u65c5\u6e38"", ""\u5e74\u7ec8\u5956"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5168\u52e4\u5956"", ""\u9910\u8865"", ""\u8282\u65e5\u798f\u5229"", ""\u5e26\u85aa\u5e74\u5047""]",HR,李女士,0,云景辉泽,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220223/7bf6f160950405e9196afc8c2f389a5971059d7f2f4719e3f13e108958973f00702c75f9c8198fb8.jpg?x-oss-process=image/resize,w_100,limit_0",广告营销,未融资,"[20, 99]",https://www.zhipin.com/job_detail/41e7fd4d200950371XV52ti9GFdX.html?lid=4VoUpbnRCbK.search.227&securityId=vuGpOPQT5hOL_-B1z4Ir97E4Joo5AD4_tn-qnjUGVmfWRDRXGkTnNPT-DRf63gx8-fcP77CLRjvtwWJnQs457_QJOjeKfPApJLy-__GS1qcnijuEqXA~&sessionId=,https://www.zhipin.com/gongsi/65351fd83c8f96911nJ53tu6E1A~.html,大兴区
